1.000000000000000000e+00
9.638152696394468588e-01
1.323099584832849729e+00
1.367789717307923203e+00
1.109863171525073300e+00
1.029763991451378286e-01
4.386020730310496996e-01
7.960653511469877319e-01
1.275760554626882648e+00
5.944581192684812027e-02
9.332286585760888320e-01
2.189313793706174405e+00
3.438158744215195739e+00
2.112865678373437639e+00
2.181097856601842189e+00
2.596712695288779127e+00
2.000149532604388547e+00
2.798640350306579982e+00
2.874285654682994018e+00
3.379384652524902055e+00
3.515731741741882743e+00
3.776688006555281696e+00
3.644610040721291799e+00
3.456544511558387267e+00
3.865051384503721987e+00
4.131070399727210685e+00
4.141129548522360260e+00
4.280380594742437594e+00
4.324102810588548174e+00
3.960867344789780642e+00
3.033090511851951554e+00
2.773867118316815539e+00
2.017389352974871652e+00
1.835043445222790837e+00
2.325615094293838059e+00
1.984512275934956493e+00
2.650010739253140901e+00
3.207619197783189602e+00
3.892227817067944518e+00
2.423100654526556319e+00
2.292078634251799585e+00
2.782741863124720716e+00
2.208183045843794989e+00
1.402323278451304445e+00
1.332058270705986480e+00
1.779875873380989848e+00
2.296130530739501463e+00
2.659454369147291608e+00
2.358321945474084913e+00
2.364246142004351015e+00
2.420762049626198564e+00
3.356273176842322403e+00
3.283935777906697773e+00
3.581063904532168607e+00
2.674686652188314362e+00
3.143299232771372242e+00
4.028502988303500842e+00
3.847607173525896318e+00
3.611952089331575966e+00
3.069585526373840967e+00
2.199820115999802983e+00
2.774881424773871341e+00
2.753853715341486375e+00
1.562878793480730444e+00
1.839037138411354633e+00
1.532686342008540148e+00
1.833589718082264231e+00
1.478199311683402684e+00
1.230974458770822677e+00
1.084109911574657747e+00
8.320074284531908670e-01
7.494884505133386776e-01
1.092490750890367401e+00
1.068891240264456144e+00
1.603141286507786978e+00
1.061203501422917306e+00
1.158331399762246416e+00
7.553258435242001800e-01
6.936357795787507774e-01
1.055599669288181941e+00
4.092262889310650520e-01
3.214195730744454083e-01
7.342845724603642710e-01
9.729162587808407592e-01
4.217064059427736988e-01
5.298384741710783219e-01
8.771142425530644715e-01
1.670787943858406788e+00
1.550320347030630375e+00
1.342687942470072171e+00
7.153580223050094444e-01
1.637108766239615543e-01
